,정류장_ID,정류장_명칭,정류장_유형,정류장_번호,위도,경도,sgg_oid,jibun,pnu,ADM_DR_CD,ADM_DR_NM,geometry,x,y
291,104000007,어린이대공원후문아차산역,중앙차로,5007,127.089245,37.552423,106499,256-16 도,1121510200102560016,1105059,능동,POINT (963718.6518085904 1950421.5589944054),963718.6518085904,1950421.5589944054
292,104000287,아차산역,일반차로,5552,127.089052,37.552481,83660,256-5공,1121510200102560005,1105059,능동,POINT (963701.6324738592 1950428.0682743923),963701.6324738592,1950428.0682743923
293,104000262,군자역,일반차로,5701,127.07906,37.555912,82540,279-4대,1121510200102790004,1105059,능동,POINT (962820.7558784571 1950812.6238152557),962820.7558784571,1950812.6238152557
294,104000260,세종대학교,일반차로,5699,127.076031,37.549855,234817,18 공,1121510200100180000,1105059,능동,POINT (962550.1894551711 1950141.8358144064),962550.1894551711,1950141.8358144064
295,104000050,어린이회관,가로변시간,5143,127.077231,37.546028,83932,465-2도,1121510200104650002,1105059,능동,POINT (962654.2784434725 1949716.7745090954),962654.2784434725,1949716.7745090954
296,104000049,구의사거리.광진소방서앞,가로변시간,5142,127.083978,37.54525,83940,462도,1121510200104620000,1105059,능동,POINT (963249.9022370742 1949627.8012257637),963249.9022370742,1949627.8012257637
297,104000048,능동사거리.군자역,일반차로,5141,127.078635,37.555177,105245,282-1대,1121510200102820001,1105059,능동,POINT (962782.8523244438 1950731.2478200728),962782.8523244438,1950731.2478200728
298,104000047,어린이대공원앞,일반차로,5140,127.077031,37.552046,83819,315-14대,1121510200103150014,1105059,능동,POINT (962639.6150387782 1950384.517075044),962639.6150387782,1950384.517075044
299,104000004,군자역.용마초등학교,중앙차로,5004,127.081566,37.556223,82493,265-10도,1121510200102650010,1105059,능동,POINT (963042.2512733685 1950846.139279995),963042.2512733685,1950846.139279995
300,104000293,화양사거리,일반차로,5249,127.068684,37.548329,110561,355-9 도,1121510900103550009,1105054,군자동,POINT (961900.4381567976 1949975.486800167),961900.4381567976,1949975.486800167
301,104000261,군자역,일반차로,5700,127.078861,37.556364,102723,499도,1121510900104990000,1105054,군자동,POINT (962803.403929952 1950862.8494493084),962803.403929952,1950862.8494493084
302,104000160,능동사거리.군자역,일반차로,5253,127.07882,37.556322,102723,499도,1121510900104990000,1105054,군자동,POINT (962799.7617582243 1950858.2060066299),962799.7617582243,1950858.2060066299
303,104000259,세종대학교,일반차로,5698,127.075566,37.549862,104686,92-18도,1121510900100920018,1105054,군자동,POINT (962509.1186266791 1950142.797764202),962509.1186266791,1950142.797764202
304,104000162,군자동주민센터앞,일반차로,5255,127.076153,37.554899,103410,64-2도,1121510900100640002,1105054,군자동,POINT (962563.4890737021 1950701.3908592009),962563.4890737021,1950701.3908592009
305,104000161,군자역먹자골목사거리,일반차로,5254,127.077546,37.556079,102648,498도,1121510900104980000,1105054,군자동,POINT (962687.1154822094 1950831.751462751),962687.1154822094,1950831.751462751
306,104000159,능동교회앞,일반차로,5252,127.076993,37.552874,106467,47-2 도,1121510900100470002,1105054,군자동,POINT (962636.6718896958 1950476.3941537433),962636.6718896958,1950476.3941537433
307,104000158,어린이대공원앞.세종대학교,일반차로,5251,127.07544,37.549752,247549,98 학,1121510900100980000,1105054,군자동,POINT (962497.9336939873 1950130.6441393027),962497.9336939873,1950130.6441393027
308,104000157,광진광장,일반차로,5250,127.071362,37.548015,104521,346-42도,1121510900103460042,1105054,군자동,POINT (962136.8370306244 1949939.568360212),962136.8370306244,1949939.568360212
309,104000155,장안초등학교,일반차로,5248,127.070521,37.548761,105397,360-48 도,1121510900103600048,1105054,군자동,POINT (962062.9261530691 1950022.6718922986),962062.9261530691,1950022.6718922986
310,104000154,장안초등학교,일반차로,5247,127.070755,37.548692,105821,503-1 도,1121510900105030001,1105054,군자동,POINT (962083.5611719047 1950014.9223296945),962083.5611719047,1950014.9223296945
311,104000153,군자새마을금고앞,일반차로,5246,127.071088,37.551357,104475,342-23도,1121510900103420023,1105054,군자동,POINT (962114.3251113829 1950310.4548818972),962114.3251113829,1950310.4548818972
312,104000152,군자새마을금고.성동광진위센터,일반차로,5245,127.071323,37.551851,104367,364대,1121510900103640000,1105054,군자동,POINT (962135.3326171605 1950365.166743929),962135.3326171605,1950365.166743929
313,104000151,세종초교앞,일반차로,5244,127.074255,37.553771,105355,64-6 대,1121510900100640006,1105054,군자동,POINT (962395.2796142851 1950577.0031065447),962395.2796142851,1950577.0031065447
314,104000150,세종초등학교.세종사이버대학교앞,일반차로,5243,127.07324,37.553426,103937,111-2도,1121510900101110002,1105054,군자동,POINT (962305.4536500868 1950539.1337997317),962305.4536500868,1950539.1337997317
315,104000149,군자삼거리,일반차로,5242,127.075323,37.554647,125313,49-19 대,1121510900100490019,1105054,군자동,POINT (962490.0522255136 1950673.7637373738),962490.0522255136,1950673.7637373738
316,104000148,군자삼거리,일반차로,5241,127.075287,37.554976,102755,55-1도,1121510900100550001,1105054,군자동,POINT (962487.0373995097 1950710.2788327078),962487.0373995097,1950710.2788327078
317,104000147,능동우편취급국,일반차로,5240,127.076033,37.556161,103056,49-5도,1121510900100490005,1105054,군자동,POINT (962553.5214660099 1950841.4505866854),962553.5214660099,1950841.4505866854
318,104000146,KEB.하나은행.군자동.지점,일반차로,5239,127.076559,37.557156,102684,471-18도,1121510900104710018,1105054,군자동,POINT (962600.4774252006 1950951.630940651),962600.4774252006,1950951.630940651
319,104000145,KEB.하나은행.군자동.지점,일반차로,5238,127.076709,37.557709,102394,484도,1121510900104840000,1105054,군자동,POINT (962614.0022101799 1951012.9235811706),962614.0022101799,1951012.9235811706
320,104000002,군자교입구,중앙차로,5002,127.0749,37.558794,102394,484도,1121510900104840000,1105054,군자동,POINT (962454.7709879697 1951134.0194696912),962454.7709879697,1951134.0194696912
321,104000144,군자교남단,일반차로,5237,127.072788,37.557411,102556,29-65도,1121510900100290065,1105054,군자동,POINT (962267.5388878715 1950981.4289237177),962267.5388878715,1950981.4289237177
322,104000143,송정동건영아파트,일반차로,5236,127.07125,37.554597,247426,130-8대,1121510900101300008,1105054,군자동,POINT (962130.2740900468 1950669.8496124018),962130.2740900468,1950669.8496124018
323,104000142,송정동서울숲아이파크,일반차로,5235,127.069598,37.551704,241249,341-55 도,1121510900103410055,1105054,군자동,POINT (961982.8894522487 1950349.5541266366),961982.8894522487,1950349.5541266366
324,104000255,광진구의회,일반차로,5694,127.070117,37.539197,97471,2-5도,1121510500100020005,1105067,자양4동,POINT (962022.3881978702 1948961.76388358),962022.3881978702,1948961.76388358
325,104000238,영동대교북단,일반차로,5667,127.061227,37.536746,106486,203-22 도,1121510500102030022,1105067,자양4동,POINT (961235.736696774 1948693.467237364),961235.736696774,1948693.467237364
326,104000126,노룬산시장앞,일반차로,5219,127.062945,37.536806,106486,203-22 도,1121510500102030022,1105067,자양4동,POINT (961387.5484896107 1948699.4170796103),961387.5484896107,1948699.4170796103
327,104000237,자양동,일반차로,5666,127.06754,37.53535,93306,553-363대,1121510500105530363,1105067,자양4동,POINT (961792.7616325212 1948536.005587755),961792.7616325212,1948536.005587755
328,104000236,자양동,일반차로,5665,127.067986,37.535533,92867,508-9도,1121510500105080009,1105067,자양4동,POINT (961832.2585741767 1948556.1272544158),961832.2585741767,1948556.1272544158
329,104000122,국민은행신자양지점,일반차로,5215,127.067313,37.535664,92867,508-9도,1121510500105080009,1105067,자양4동,POINT (961772.8666840122 1948570.9342964632),961772.8666840122,1948570.9342964632
330,104000171,뚝섬유원지,일반차로,5264,127.066811,37.532116,85798,65-2도,1121510500100650002,1105067,자양4동,POINT (961726.702504016 1948177.5087903708),961726.702504016,1948177.5087903708
331,104000130,자양4동주민센터앞,일반차로,5223,127.067497,37.533632,104192,65-11도,1121510500100650011,1105067,자양4동,POINT (961788.0860470869 1948345.421070576),961788.0860470869,1948345.421070576
332,104000128,노룬산시장앞,일반차로,5221,127.062899,37.536607,98485,239-1대,1121510500102390001,1105067,자양4동,POINT (961383.3818913568 1948677.358078019),961383.3818913568,1948677.358078019
333,104000127,영동대교북단,일반차로,5220,127.061162,37.536568,98481,235-3전,1121510500102350003,1105067,자양4동,POINT (961229.9019587532 1948673.7459698054),961229.9019587532,1948673.7459698054
334,104000125,건대로데오거리입구,일반차로,5218,127.069926,37.538919,247655,2-65 도,1121510500100020065,1105067,자양4동,POINT (962005.373336729 1948930.9985563012),962005.373336729,1948930.9985563012
335,104000124,건대입구역6번출구,일반차로,5217,127.067279,37.540827,97155,8-24대,1121510500100080024,1105067,자양4동,POINT (961772.4987052646 1949143.7529470434),961772.4987052646,1949143.7529470434
336,104000123,노룬산시장,일반차로,5216,127.062691,37.539503,97503,250-10대,1121510500102500010,1105067,자양4동,POINT (961366.4997665873 1948998.7379146784),961366.4997665873,1948998.7379146784
337,104000107,국민은행신자양지점,일반차로,5200,127.066875,37.535572,93172,553-187대,1121510500105530187,1105067,자양4동,POINT (961734.1229548064 1948560.9055721848),961734.1229548064,1948560.9055721848
