,x_index,y_index,격자 당 경로당 수,geometry,행정동
264,13,23,0,"POLYGON ((127.08561708370925 37.5315569641868, 127.08788067527394 37.5315648851055, 127.08789059376166 37.529762207899594, 127.08562705667111 37.529754287493496, 127.08561708370925 37.5315569641868))",자양2동
265,13,24,0,"POLYGON ((127.08562705667111 37.529754287493496, 127.08789059376166 37.529762207899594, 127.08790051136576 37.527959530139796, 127.08563702874449 37.52795161024629, 127.08562705667111 37.529754287493496))",자양2동
266,13,25,0,"POLYGON ((127.08563702874449 37.52795161024629, 127.08790051136576 37.527959530139796, 127.08791042808633 37.52615685182613, 127.08564699992951 37.526148932445196, 127.08563702874449 37.52795161024629))",자양2동
267,13,26,0,"POLYGON ((127.08564699992951 37.526148932445196, 127.08791042808633 37.52615685182613, 127.08792034392349 37.524354172958596, 127.08565697022622 37.524346254090204, 127.08564699992951 37.526148932445196))",자양2동
268,14,1,0,"POLYGON ((127.08766224482251 37.571223643484196, 127.08992703693232 37.57123153223985, 127.08993692029941 37.5694288667114, 127.08767218277069 37.56942097846606, 127.08766224482251 37.571223643484196))",중곡4동
269,14,2,0,"POLYGON ((127.08767218277069 37.56942097846606, 127.08993692029941 37.5694288667114, 127.08994680278595 37.567626200628865, 127.08768211983343 37.56761831289386, 127.08767218277069 37.56942097846606))",중곡4동
270,14,3,0,"POLYGON ((127.08768211983343 37.56761831289386, 127.08994680278595 37.567626200628865, 127.08995668439198 37.56582353399229, 127.08769205601084 37.56581564676756, 127.08768211983343 37.56761831289386))",중곡4동
271,14,4,0,"POLYGON ((127.08769205601084 37.56581564676756, 127.08995668439198 37.56582353399229, 127.08996656511758 37.56402086680166, 127.08770199130295 37.564012980087206, 127.08769205601084 37.56581564676756))",중곡4동
272,14,5,0,"POLYGON ((127.08770199130295 37.564012980087206, 127.08996656511758 37.56402086680166, 127.08997644496284 37.562218199057, 127.08771192570987 37.562210312852784, 127.08770199130295 37.564012980087206))",중곡4동
273,14,6,0,"POLYGON ((127.08771192570987 37.562210312852784, 127.08997644496284 37.562218199057, 127.08998632392789 37.56041553075831, 127.08772185923169 37.56040764506431, 127.08771192570987 37.562210312852784))",중곡4동
274,14,7,0,"POLYGON ((127.08772185923169 37.56040764506431, 127.08998632392789 37.56041553075831, 127.08999620201274 37.55861286190561, 127.08773179186846 37.558604976721796, 127.08772185923169 37.56040764506431))",중곡4동
275,14,8,0,"POLYGON ((127.08773179186846 37.558604976721796, 127.08999620201274 37.55861286190561, 127.09000607921752 37.5568101924989, 127.08774172362031 37.556802307825265, 127.08773179186846 37.558604976721796))",중곡4동
276,14,9,0,"POLYGON ((127.08774172362031 37.556802307825265, 127.09000607921752 37.5568101924989, 127.09001595554233 37.55500752253818, 127.0877516544873 37.55499963837469, 127.08774172362031 37.556802307825265))",중곡4동
277,14,10,0,"POLYGON ((127.0877516544873 37.55499963837469, 127.09001595554233 37.55500752253818, 127.09002583098719 37.5532048520235, 127.08776158446953 37.55319696837011, 127.0877516544873 37.55499963837469))",중곡4동
278,14,11,0,"POLYGON ((127.08776158446953 37.55319696837011, 127.09002583098719 37.5532048520235, 127.09003570555224 37.55140218095482, 127.08777151356703 37.551394297811534, 127.08776158446953 37.55319696837011))",능동
279,14,12,0,"POLYGON ((127.08777151356703 37.551394297811534, 127.09003570555224 37.55140218095482, 127.09004557923751 37.54959950933217, 127.08778144177995 37.54959162669895, 127.08777151356703 37.551394297811534))",구의2동
280,14,13,0,"POLYGON ((127.08778144177995 37.54959162669895, 127.09004557923751 37.54959950933217, 127.09005545204312 37.54779683715555, 127.08779136910836 37.547788955032395, 127.08778144177995 37.54959162669895))",구의2동
281,14,14,1,"POLYGON ((127.08779136910836 37.547788955032395, 127.09005545204312 37.54779683715555, 127.09006532396914 37.54599416442499, 127.0878012955523 37.54598628281185, 127.08779136910836 37.547788955032395))",구의2동
282,14,15,0,"POLYGON ((127.0878012955523 37.54598628281185, 127.09006532396914 37.54599416442499, 127.09007519501569 37.54419149114048, 127.08781122111189 37.544183610037344, 127.0878012955523 37.54598628281185))",구의2동
283,14,16,1,"POLYGON ((127.08781122111189 37.544183610037344, 127.09007519501569 37.54419149114048, 127.0900850651828 37.54238881730204, 127.0878211457872 37.542380936708874, 127.08781122111189 37.544183610037344))",구의1동
284,14,17,0,"POLYGON ((127.0878211457872 37.542380936708874, 127.0900850651828 37.54238881730204, 127.09009493447057 37.54058614290968, 127.0878310695783 37.54057826282647, 127.0878211457872 37.542380936708874))",구의1동
285,14,18,0,"POLYGON ((127.0878310695783 37.54057826282647, 127.09009493447057 37.54058614290968, 127.09010480287911 37.53878346796341, 127.08784099248531 37.538775588390116, 127.0878310695783 37.54057826282647))",구의1동
286,14,19,0,"POLYGON ((127.08784099248531 37.538775588390116, 127.09010480287911 37.53878346796341, 127.09011467040847 37.53698079246322, 127.08785091450831 37.53697291339982, 127.08784099248531 37.538775588390116))",구의3동
287,14,20,0,"POLYGON ((127.08785091450831 37.53697291339982, 127.09011467040847 37.53698079246322, 127.09012453705871 37.53517811640914, 127.08786083564735 37.53517023785563, 127.08785091450831 37.53697291339982))",자양2동
288,14,21,3,"POLYGON ((127.08786083564735 37.53517023785563, 127.09012453705871 37.53517811640914, 127.09013440282997 37.53337543980117, 127.08787075590254 37.53336756175751, 127.08786083564735 37.53517023785563))",자양2동
289,14,22,1,"POLYGON ((127.08787075590254 37.53336756175751, 127.09013440282997 37.53337543980117, 127.09014426772232 37.53157276263933, 127.08788067527394 37.5315648851055, 127.08787075590254 37.53336756175751))",자양2동
290,14,23,0,"POLYGON ((127.08788067527394 37.5315648851055, 127.09014426772232 37.53157276263933, 127.0901541317358 37.52977008492361, 127.08789059376166 37.529762207899594, 127.08788067527394 37.5315648851055))",자양2동
291,14,24,0,"POLYGON ((127.08789059376166 37.529762207899594, 127.0901541317358 37.52977008492361, 127.09016399487055 37.527967406654035, 127.08790051136576 37.527959530139796, 127.08789059376166 37.529762207899594))",자양2동
292,14,25,0,"POLYGON ((127.08790051136576 37.527959530139796, 127.09016399487055 37.527967406654035, 127.09017385712662 37.52616472783061, 127.08791042808633 37.52615685182613, 127.08790051136576 37.527959530139796))",자양2동
293,14,26,0,"POLYGON ((127.08791042808633 37.52615685182613, 127.09017385712662 37.52616472783061, 127.0901837185041 37.524362048453355, 127.08792034392349 37.524354172958596, 127.08791042808633 37.52615685182613))",자양2동
294,15,1,0,"POLYGON ((127.08992703693232 37.57123153223985, 127.09219182992278 37.57123937754881, 127.09220165870873 37.569436711512814, 127.08993692029941 37.5694288667114, 127.08992703693232 37.57123153223985))",중곡4동
295,15,2,0,"POLYGON ((127.08993692029941 37.5694288667114, 127.09220165870873 37.569436711512814, 127.09221148661894 37.56763404492279, 127.08994680278595 37.567626200628865, 127.08993692029941 37.5694288667114))",중곡4동
296,15,3,0,"POLYGON ((127.08994680278595 37.567626200628865, 127.09221148661894 37.56763404492279, 127.09222131365351 37.565831377778714, 127.08995668439198 37.56582353399229, 127.08994680278595 37.567626200628865))",중곡4동
297,15,4,0,"POLYGON ((127.08995668439198 37.56582353399229, 127.09222131365351 37.565831377778714, 127.09223113981253 37.56402871008065, 127.08996656511758 37.56402086680166, 127.08995668439198 37.56582353399229))",중곡4동
298,15,5,0,"POLYGON ((127.08996656511758 37.56402086680166, 127.09223113981253 37.56402871008065, 127.09224096509607 37.56222604182856, 127.08997644496284 37.562218199057, 127.08996656511758 37.56402086680166))",중곡4동
299,15,6,0,"POLYGON ((127.08997644496284 37.562218199057, 127.09224096509607 37.56222604182856, 127.09225078950425 37.56042337302246, 127.08998632392789 37.56041553075831, 127.08997644496284 37.562218199057))",중곡4동
300,15,7,0,"POLYGON ((127.08998632392789 37.56041553075831, 127.09225078950425 37.56042337302246, 127.0922606130371 37.55862070366238, 127.08999620201274 37.55861286190561, 127.08998632392789 37.56041553075831))",중곡4동
301,15,8,1,"POLYGON ((127.08999620201274 37.55861286190561, 127.0922606130371 37.55862070366238, 127.09227043569474 37.55681803374831, 127.09000607921752 37.5568101924989, 127.08999620201274 37.55861286190561))",중곡4동
302,15,9,0,"POLYGON ((127.09000607921752 37.5568101924989, 127.09227043569474 37.55681803374831, 127.09228025747724 37.555015363280255, 127.09001595554233 37.55500752253818, 127.09000607921752 37.5568101924989))",중곡4동
303,15,10,0,"POLYGON ((127.09001595554233 37.55500752253818, 127.09228025747724 37.555015363280255, 127.09229007838468 37.55321269225825, 127.09002583098719 37.5532048520235, 127.09001595554233 37.55500752253818))",중곡4동
304,15,11,1,"POLYGON ((127.09002583098719 37.5532048520235, 127.09229007838468 37.55321269225825, 127.09229989841715 37.5514100206823, 127.09003570555224 37.55140218095482, 127.09002583098719 37.5532048520235))",구의2동
305,15,12,0,"POLYGON ((127.09003570555224 37.55140218095482, 127.09229989841715 37.5514100206823, 127.09230971757472 37.54960734855238, 127.09004557923751 37.54959950933217, 127.09003570555224 37.55140218095482))",구의2동
306,15,13,0,"POLYGON ((127.09004557923751 37.54959950933217, 127.09230971757472 37.54960734855238, 127.09231953585748 37.54780467586854, 127.09005545204312 37.54779683715555, 127.09004557923751 37.54959950933217))",구의2동
307,15,14,0,"POLYGON ((127.09005545204312 37.54779683715555, 127.09231953585748 37.54780467586854, 127.09232935326554 37.54600200263076, 127.09006532396914 37.54599416442499, 127.09005545204312 37.54779683715555))",구의2동
308,15,15,0,"POLYGON ((127.09006532396914 37.54599416442499, 127.09232935326554 37.54600200263076, 127.09233916979892 37.54419932883905, 127.09007519501569 37.54419149114048, 127.09006532396914 37.54599416442499))",구의2동
309,15,16,0,"POLYGON ((127.09007519501569 37.54419149114048, 127.09233916979892 37.54419932883905, 127.09234898545775 37.54239665449346, 127.0900850651828 37.54238881730204, 127.09007519501569 37.54419149114048))",구의3동
310,15,17,0,"POLYGON ((127.0900850651828 37.54238881730204, 127.09234898545775 37.54239665449346, 127.09235880024211 37.54059397959396, 127.09009493447057 37.54058614290968, 127.0900850651828 37.54238881730204))",구의3동
311,15,18,11,"POLYGON ((127.09009493447057 37.54058614290968, 127.09235880024211 37.54059397959396, 127.09236861415204 37.53879130414056, 127.09010480287911 37.53878346796341, 127.09009493447057 37.54058614290968))",구의3동
312,15,19,0,"POLYGON ((127.09010480287911 37.53878346796341, 127.09236861415204 37.53879130414056, 127.09237842718767 37.53698862813328, 127.09011467040847 37.53698079246322, 127.09010480287911 37.53878346796341))",구의3동
313,15,20,3,"POLYGON ((127.09011467040847 37.53698079246322, 127.09237842718767 37.53698862813328, 127.09238823934909 37.535185951572124, 127.09012453705871 37.53517811640914, 127.09011467040847 37.53698079246322))",구의3동
314,15,21,0,"POLYGON ((127.09012453705871 37.53517811640914, 127.09238823934909 37.535185951572124, 127.09239805063633 37.533383274457115, 127.09013440282997 37.53337543980117, 127.09012453705871 37.53517811640914))",구의3동
315,15,22,0,"POLYGON ((127.09013440282997 37.53337543980117, 127.09239805063633 37.533383274457115, 127.09240786104952 37.53158059678825, 127.09014426772232 37.53157276263933, 127.09013440282997 37.53337543980117))",자양2동
316,15,23,0,"POLYGON ((127.09014426772232 37.53157276263933, 127.09240786104952 37.53158059678825, 127.0924176705887 37.52977791856553, 127.0901541317358 37.52977008492361, 127.09014426772232 37.53157276263933))",자양2동
317,15,24,0,"POLYGON ((127.0901541317358 37.52977008492361, 127.0924176705887 37.52977791856553, 127.09242747925401 37.527975239788994, 127.09016399487055 37.527967406654035, 127.0901541317358 37.52977008492361))",자양2동
318,15,25,0,"POLYGON ((127.09016399487055 37.527967406654035, 127.09242747925401 37.527975239788994, 127.09243728704547 37.52617256045861, 127.09017385712662 37.52616472783061, 127.09016399487055 37.527967406654035))",자양2동
319,16,1,0,"POLYGON ((127.09219182992278 37.57123937754881, 127.09445662378909 37.57124717941098, 127.09446639799376 37.569444512870284, 127.09220165870873 37.569436711512814, 127.09219182992278 37.57123937754881))",중곡4동
320,16,2,0,"POLYGON ((127.09220165870873 37.569436711512814, 127.09446639799376 37.569444512870284, 127.09447617132754 37.56764184577556, 127.09221148661894 37.56763404492279, 127.09220165870873 37.569436711512814))",중곡4동
321,16,3,0,"POLYGON ((127.09221148661894 37.56763404492279, 127.09447617132754 37.56764184577556, 127.0944859437906 37.56583917812683, 127.09222131365351 37.565831377778714, 127.09221148661894 37.56763404492279))",중곡4동
322,16,4,0,"POLYGON ((127.09222131365351 37.565831377778714, 127.0944859437906 37.56583917812683, 127.09449571538295 37.56403650992411, 127.09223113981253 37.56402871008065, 127.09222131365351 37.565831377778714))",중곡4동
323,16,5,0,"POLYGON ((127.09223113981253 37.56402871008065, 127.09449571538295 37.56403650992411, 127.0945054861047 37.5622338411674, 127.09224096509607 37.56222604182856, 127.09223113981253 37.56402871008065))",중곡4동
324,16,6,0,"POLYGON ((127.09224096509607 37.56222604182856, 127.0945054861047 37.5622338411674, 127.0945152559559 37.560431171856706, 127.09225078950425 37.56042337302246, 127.09224096509607 37.56222604182856))",중곡4동
325,16,7,1,"POLYGON ((127.09225078950425 37.56042337302246, 127.0945152559559 37.560431171856706, 127.09452502493669 37.558628501992054, 127.0922606130371 37.55862070366238, 127.09225078950425 37.56042337302246))",중곡4동
326,16,8,0,"POLYGON ((127.0922606130371 37.55862070366238, 127.09452502493669 37.558628501992054, 127.09453479304709 37.556825831573434, 127.09227043569474 37.55681803374831, 127.0922606130371 37.55862070366238))",중곡4동
327,16,9,0,"POLYGON ((127.09227043569474 37.55681803374831, 127.09453479304709 37.556825831573434, 127.0945445602872 37.55502316060087, 127.09228025747724 37.555015363280255, 127.09227043569474 37.55681803374831))",중곡4동
328,16,10,0,"POLYGON ((127.09228025747724 37.555015363280255, 127.0945445602872 37.55502316060087, 127.09455432665716 37.55322048907435, 127.09229007838468 37.55321269225825, 127.09228025747724 37.555015363280255))",구의2동
329,16,11,0,"POLYGON ((127.09229007838468 37.55321269225825, 127.09455432665716 37.55322048907435, 127.09456409215697 37.55141781699391, 127.09229989841715 37.5514100206823, 127.09229007838468 37.55321269225825))",구의2동
330,16,12,0,"POLYGON ((127.09229989841715 37.5514100206823, 127.09456409215697 37.55141781699391, 127.09457385678675 37.54961514435955, 127.09230971757472 37.54960734855238, 127.09229989841715 37.5514100206823))",구의2동
331,16,13,0,"POLYGON ((127.09230971757472 37.54960734855238, 127.09457385678675 37.54961514435955, 127.09458362054659 37.54781247117128, 127.09231953585748 37.54780467586854, 127.09230971757472 37.54960734855238))",구의2동
332,16,14,0,"POLYGON ((127.09231953585748 37.54780467586854, 127.09458362054659 37.54781247117128, 127.09459338343653 37.54600979742909, 127.09232935326554 37.54600200263076, 127.09231953585748 37.54780467586854))",구의2동
333,16,15,0,"POLYGON ((127.09232935326554 37.54600200263076, 127.09459338343653 37.54600979742909, 127.0946031454567 37.54420712313301, 127.09233916979892 37.54419932883905, 127.09232935326554 37.54600200263076))",구의2동
334,16,16,0,"POLYGON ((127.09233916979892 37.54419932883905, 127.0946031454567 37.54420712313301, 127.09461290660717 37.54240444828305, 127.09234898545775 37.54239665449346, 127.09233916979892 37.54419932883905))",구의3동
335,16,17,0,"POLYGON ((127.09234898545775 37.54239665449346, 127.09461290660717 37.54240444828305, 127.09462266688801 37.54060177287922, 127.09235880024211 37.54059397959396, 127.09234898545775 37.54239665449346))",구의3동
336,16,18,0,"POLYGON ((127.09235880024211 37.54059397959396, 127.09462266688801 37.54060177287922, 127.09463242629931 37.5387990969215, 127.09236861415204 37.53879130414056, 127.09235880024211 37.54059397959396))",구의3동
337,16,19,0,"POLYGON ((127.09236861415204 37.53879130414056, 127.09463242629931 37.5387990969215, 127.09464218484116 37.53699642040994, 127.09237842718767 37.53698862813328, 127.09236861415204 37.53879130414056))",구의3동
338,16,20,1,"POLYGON ((127.09237842718767 37.53698862813328, 127.09464218484116 37.53699642040994, 127.09465194251362 37.535193743344536, 127.09238823934909 37.535185951572124, 127.09237842718767 37.53698862813328))",구의3동
339,16,21,0,"POLYGON ((127.09238823934909 37.535185951572124, 127.09465194251362 37.535193743344536, 127.09466169931677 37.53339106572528, 127.09239805063633 37.533383274457115, 127.09238823934909 37.535185951572124))",구의3동
340,16,22,0,"POLYGON ((127.09239805063633 37.533383274457115, 127.09466169931677 37.53339106572528, 127.0946714552507 37.531588387552205, 127.09240786104952 37.53158059678825, 127.09239805063633 37.533383274457115))",구의3동
341,16,23,0,"POLYGON ((127.09240786104952 37.53158059678825, 127.0946714552507 37.531588387552205, 127.09468121031551 37.529785708825294, 127.0924176705887 37.52977791856553, 127.09240786104952 37.53158059678825))",구의3동
342,16,24,0,"POLYGON ((127.0924176705887 37.52977791856553, 127.09468121031551 37.529785708825294, 127.09469096451127 37.527983029544586, 127.09242747925401 37.527975239788994, 127.0924176705887 37.52977791856553))",구의3동
343,17,0,0,"POLYGON ((127.09444684871346 37.57304984539768, 127.0967116980369 37.57305760431497, 127.09672141852631 37.571254937826346, 127.09445662378909 37.57124717941098, 127.09444684871346 37.57304984539768))",중곡4동
344,17,1,0,"POLYGON ((127.09445662378909 37.57124717941098, 127.09672141852631 37.571254937826346, 127.09673113814961 37.56945227078374, 127.09446639799376 37.569444512870284, 127.09445662378909 37.57124717941098))",중곡4동
345,17,2,0,"POLYGON ((127.09446639799376 37.569444512870284, 127.09673113814961 37.56945227078374, 127.09674085690696 37.56764960318714, 127.09447617132754 37.56764184577556, 127.09446639799376 37.569444512870284))",중곡4동
346,17,3,0,"POLYGON ((127.09447617132754 37.56764184577556, 127.09674085690696 37.56764960318714, 127.09675057479838 37.565846935036554, 127.0944859437906 37.56583917812683, 127.09447617132754 37.56764184577556))",중곡4동
347,17,4,0,"POLYGON ((127.0944859437906 37.56583917812683, 127.09675057479838 37.565846935036554, 127.09676029182398 37.56404426633199, 127.09449571538295 37.56403650992411, 127.0944859437906 37.56583917812683))",중곡4동
348,17,5,0,"POLYGON ((127.09449571538295 37.56403650992411, 127.09676029182398 37.56404426633199, 127.09677000798384 37.56224159707347, 127.0945054861047 37.5622338411674, 127.09449571538295 37.56403650992411))",중곡4동
349,17,6,0,"POLYGON ((127.0945054861047 37.5622338411674, 127.09677000798384 37.56224159707347, 127.09677972327803 37.56043892726099, 127.0945152559559 37.560431171856706, 127.0945054861047 37.5622338411674))",중곡4동
350,17,7,0,"POLYGON ((127.0945152559559 37.560431171856706, 127.09677972327803 37.56043892726099, 127.09678943770662 37.55863625689457, 127.09452502493669 37.558628501992054, 127.0945152559559 37.560431171856706))",중곡4동
351,17,8,0,"POLYGON ((127.09452502493669 37.558628501992054, 127.09678943770662 37.55863625689457, 127.09679915126972 37.55683358597422, 127.09453479304709 37.556825831573434, 127.09452502493669 37.558628501992054))",중곡4동
352,17,9,0,"POLYGON ((127.09453479304709 37.556825831573434, 127.09679915126972 37.55683358597422, 127.09680886396741 37.55503091449993, 127.0945445602872 37.55502316060087, 127.09453479304709 37.556825831573434))",구의2동
353,17,10,0,"POLYGON ((127.0945445602872 37.55502316060087, 127.09680886396741 37.55503091449993, 127.09681857579973 37.55322824247173, 127.09455432665716 37.55322048907435, 127.0945445602872 37.55502316060087))",구의2동
354,17,11,0,"POLYGON ((127.09455432665716 37.55322048907435, 127.09681857579973 37.55322824247173, 127.09682828676681 37.55142556988962, 127.09456409215697 37.55141781699391, 127.09455432665716 37.55322048907435))",구의2동
355,17,12,0,"POLYGON ((127.09456409215697 37.55141781699391, 127.09682828676681 37.55142556988962, 127.09683799686873 37.54962289675361, 127.09457385678675 37.54961514435955, 127.09456409215697 37.55141781699391))",구의2동
356,17,13,0,"POLYGON ((127.09457385678675 37.54961514435955, 127.09683799686873 37.54962289675361, 127.09684770610554 37.547820223063724, 127.09458362054659 37.54781247117128, 127.09457385678675 37.54961514435955))",구의2동
357,17,14,0,"POLYGON ((127.09458362054659 37.54781247117128, 127.09684770610554 37.547820223063724, 127.09685741447734 37.54601754881994, 127.09459338343653 37.54600979742909, 127.09458362054659 37.54781247117128))",구의2동
358,17,15,0,"POLYGON ((127.09459338343653 37.54600979742909, 127.09685741447734 37.54601754881994, 127.0968671219842 37.54421487402229, 127.0946031454567 37.54420712313301, 127.09459338343653 37.54600979742909))",광장동
359,17,16,0,"POLYGON ((127.0946031454567 37.54420712313301, 127.0968671219842 37.54421487402229, 127.09687682862622 37.54241219867078, 127.09461290660717 37.54240444828305, 127.0946031454567 37.54420712313301))",광장동
360,17,17,0,"POLYGON ((127.09461290660717 37.54240444828305, 127.09687682862622 37.54241219867078, 127.09688653440347 37.54060952276542, 127.09462266688801 37.54060177287922, 127.09461290660717 37.54240444828305))",광장동
361,17,18,0,"POLYGON ((127.09462266688801 37.54060177287922, 127.09688653440347 37.54060952276542, 127.09689623931602 37.53880684630621, 127.09463242629931 37.5387990969215, 127.09462266688801 37.54060177287922))",구의3동
362,17,19,2,"POLYGON ((127.09463242629931 37.5387990969215, 127.09689623931602 37.53880684630621, 127.096905943364 37.53700416929316, 127.09464218484116 37.53699642040994, 127.09463242629931 37.5387990969215))",구의3동
363,17,20,0,"POLYGON ((127.09464218484116 37.53699642040994, 127.096905943364 37.53700416929316, 127.09691564654743 37.535201491726305, 127.09465194251362 37.535193743344536, 127.09464218484116 37.53699642040994))",구의3동
364,17,21,0,"POLYGON ((127.09465194251362 37.535193743344536, 127.09691564654743 37.535201491726305, 127.09692534886644 37.53339881360562, 127.09466169931677 37.53339106572528, 127.09465194251362 37.535193743344536))",구의3동
365,17,22,0,"POLYGON ((127.09466169931677 37.53339106572528, 127.09692534886644 37.53339881360562, 127.09693505032105 37.53159613493115, 127.0946714552507 37.531588387552205, 127.09466169931677 37.53339106572528))",구의3동
366,17,23,0,"POLYGON ((127.0946714552507 37.531588387552205, 127.09693505032105 37.53159613493115, 127.09694475091139 37.52979345570285, 127.09468121031551 37.529785708825294, 127.0946714552507 37.531588387552205))",구의3동
367,18,0,0,"POLYGON ((127.0967116980369 37.57305760431497, 127.09897654822646 37.57306531978257, 127.0989862141296 37.57126265279485, 127.09672141852631 37.571254937826346, 127.0967116980369 37.57305760431497))",중곡4동
368,18,1,0,"POLYGON ((127.09672141852631 37.571254937826346, 127.0989862141296 37.57126265279485, 127.0989958791715 37.56945998525314, 127.09673113814961 37.56945227078374, 127.09672141852631 37.571254937826346))",중곡4동
369,18,2,0,"POLYGON ((127.09673113814961 37.56945227078374, 127.0989958791715 37.56945998525314, 127.09900554335226 37.56765731715747, 127.09674085690696 37.56764960318714, 127.09673113814961 37.56945227078374))",중곡4동
370,18,3,0,"POLYGON ((127.09674085690696 37.56764960318714, 127.09900554335226 37.56765731715747, 127.099015206672 37.56585464850782, 127.09675057479838 37.565846935036554, 127.09674085690696 37.56764960318714))",중곡4동
371,18,4,0,"POLYGON ((127.09675057479838 37.565846935036554, 127.099015206672 37.56585464850782, 127.09902486913076 37.564051979304246, 127.09676029182398 37.56404426633199, 127.09675057479838 37.565846935036554))",중곡4동
372,18,5,0,"POLYGON ((127.09676029182398 37.56404426633199, 127.09902486913076 37.564051979304246, 127.09903453072863 37.56224930954672, 127.09677000798384 37.56224159707347, 127.09676029182398 37.56404426633199))",중곡4동
373,18,6,0,"POLYGON ((127.09677000798384 37.56224159707347, 127.09903453072863 37.56224930954672, 127.0990441914657 37.56044663923526, 127.09677972327803 37.56043892726099, 127.09677000798384 37.56224159707347))",중곡4동
374,18,7,0,"POLYGON ((127.09677972327803 37.56043892726099, 127.0990441914657 37.56044663923526, 127.09905385134205 37.5586439683699, 127.09678943770662 37.55863625689457, 127.09677972327803 37.56043892726099))",중곡4동
375,18,8,0,"POLYGON ((127.09678943770662 37.55863625689457, 127.09905385134205 37.5586439683699, 127.09906351035778 37.556841296950616, 127.09679915126972 37.55683358597422, 127.09678943770662 37.55863625689457))",중곡4동
376,18,9,0,"POLYGON ((127.09679915126972 37.55683358597422, 127.09906351035778 37.556841296950616, 127.09907316851292 37.55503862497742, 127.09680886396741 37.55503091449993, 127.09679915126972 37.55683358597422))",구의2동
377,18,10,0,"POLYGON ((127.09680886396741 37.55503091449993, 127.09907316851292 37.55503862497742, 127.09908282580759 37.55323595245034, 127.09681857579973 37.55322824247173, 127.09680886396741 37.55503091449993))",구의2동
378,18,11,0,"POLYGON ((127.09681857579973 37.55322824247173, 127.09908282580759 37.55323595245034, 127.09909248224184 37.55143327936938, 127.09682828676681 37.55142556988962, 127.09681857579973 37.55322824247173))",구의2동
379,18,12,0,"POLYGON ((127.09682828676681 37.55142556988962, 127.09909248224184 37.55143327936938, 127.09910213781579 37.549630605734535, 127.09683799686873 37.54962289675361, 127.09682828676681 37.55142556988962))",구의2동
380,18,13,0,"POLYGON ((127.09683799686873 37.54962289675361, 127.09910213781579 37.549630605734535, 127.0991117925295 37.547827931545825, 127.09684770610554 37.547820223063724, 127.09683799686873 37.54962289675361))",광장동
381,18,14,0,"POLYGON ((127.09684770610554 37.547820223063724, 127.0991117925295 37.547827931545825, 127.09912144638308 37.54602525680326, 127.09685741447734 37.54601754881994, 127.09684770610554 37.547820223063724))",광장동
382,18,15,0,"POLYGON ((127.09685741447734 37.54601754881994, 127.09912144638308 37.54602525680326, 127.09913109937656 37.54422258150684, 127.0968671219842 37.54421487402229, 127.09685741447734 37.54601754881994))",광장동
383,18,16,2,"POLYGON ((127.0968671219842 37.54421487402229, 127.09913109937656 37.54422258150684, 127.09914075151005 37.542419905656594, 127.09687682862622 37.54241219867078, 127.0968671219842 37.54421487402229))",광장동
384,18,17,0,"POLYGON ((127.09687682862622 37.54241219867078, 127.09914075151005 37.542419905656594, 127.09915040278362 37.54061722925251, 127.09688653440347 37.54060952276542, 127.09687682862622 37.54241219867078))",광장동
385,18,18,3,"POLYGON ((127.09688653440347 37.54060952276542, 127.09915040278362 37.54061722925251, 127.09916005319737 37.53881455229462, 127.09689623931602 37.53880684630621, 127.09688653440347 37.54060952276542))",광장동
386,18,19,0,"POLYGON ((127.09689623931602 37.53880684630621, 127.09916005319737 37.53881455229462, 127.09916970275137 37.537011874782905, 127.096905943364 37.53700416929316, 127.09689623931602 37.53880684630621))",구의3동
387,18,20,0,"POLYGON ((127.096905943364 37.53700416929316, 127.09916970275137 37.537011874782905, 127.09917935144568 37.53520919671739, 127.09691564654743 37.535201491726305, 127.096905943364 37.53700416929316))",구의3동
388,18,21,0,"POLYGON ((127.09691564654743 37.535201491726305, 127.09917935144568 37.53520919671739, 127.09918899928041 37.53340651809809, 127.09692534886644 37.53339881360562, 127.09691564654743 37.535201491726305))",구의3동
389,18,22,0,"POLYGON ((127.09692534886644 37.53339881360562, 127.09918899928041 37.53340651809809, 127.09919864625564 37.53160383892501, 127.09693505032105 37.53159613493115, 127.09692534886644 37.53339881360562))",구의3동
390,19,0,0,"POLYGON ((127.09897654822646 37.57306531978257, 127.10124139927734 37.57307299180047, 127.10125101059408 37.571270324316416, 127.0989862141296 37.57126265279485, 127.09897654822646 37.57306531978257))",중곡4동
391,19,1,0,"POLYGON ((127.0989862141296 37.57126265279485, 127.10125101059408 37.571270324316416, 127.1012606210545 37.56946765627842, 127.0989958791715 37.56945998525314, 127.0989862141296 37.57126265279485))",중곡4동
392,19,2,0,"POLYGON ((127.0989958791715 37.56945998525314, 127.1012606210545 37.56946765627842, 127.10127023065863 37.5676649876865, 127.09900554335226 37.56765731715747, 127.0989958791715 37.56945998525314))",중곡4동
393,19,3,0,"POLYGON ((127.09900554335226 37.56765731715747, 127.10127023065863 37.5676649876865, 127.10127983940657 37.565862318540624, 127.099015206672 37.56585464850782, 127.09900554335226 37.56765731715747))",중곡4동
394,19,4,0,"POLYGON ((127.099015206672 37.56585464850782, 127.10127983940657 37.565862318540624, 127.10128944729841 37.564059648840825, 127.09902486913076 37.564051979304246, 127.099015206672 37.56585464850782))",중곡4동
